Polynomial_Size,Padded_Size,Sparsity,Dist_To_Next_Pow2,Is_Power_2,Is_Power_4,Radix_2_Time_ms,Modified_Radix_4_Time_ms,Radix_Split_Time_ms,Best_Algorithm
2388,4096,1,1708,0,0,2.578,2.209,2.508,Modified-Radix-4
2389,4096,0,1707,0,0,2.607,2.195,2.505,Modified-Radix-4
2389,4096,0.111111,1707,0,0,2.622,2.181,2.497,Modified-Radix-4
2389,4096,0.222222,1707,0,0,2.569,2.173,2.49,Modified-Radix-4
2389,4096,0.333333,1707,0,0,2.573,2.186,2.512,Modified-Radix-4
2389,4096,0.444444,1707,0,0,2.569,2.192,2.486,Modified-Radix-4
2389,4096,0.555556,1707,0,0,2.556,2.22,2.511,Modified-Radix-4
2389,4096,0.666667,1707,0,0,2.579,2.199,2.485,Modified-Radix-4
2389,4096,0.777778,1707,0,0,2.586,2.186,2.505,Modified-Radix-4
2389,4096,0.888889,1707,0,0,2.546,2.249,2.504,Modified-Radix-4
2389,4096,1,1707,0,0,2.56,2.169,2.511,Modified-Radix-4
2390,4096,0,1706,0,0,2.584,2.191,2.487,Modified-Radix-4
2390,4096,0.111111,1706,0,0,2.562,2.173,2.509,Modified-Radix-4
2390,4096,0.222222,1706,0,0,2.605,2.172,2.479,Modified-Radix-4
2390,4096,0.333333,1706,0,0,2.541,2.181,2.487,Modified-Radix-4
2390,4096,0.444444,1706,0,0,2.574,2.174,2.48,Modified-Radix-4
2390,4096,0.555556,1706,0,0,2.569,2.176,2.481,Modified-Radix-4
2390,4096,0.666667,1706,0,0,2.559,2.251,2.525,Modified-Radix-4
2390,4096,0.777778,1706,0,0,2.61,2.18,2.481,Modified-Radix-4
2390,4096,0.888889,1706,0,0,2.543,2.193,2.517,Modified-Radix-4
2390,4096,1,1706,0,0,2.547,2.187,2.494,Modified-Radix-4
2391,4096,0,1705,0,0,2.594,2.203,2.507,Modified-Radix-4
2391,4096,0.111111,1705,0,0,2.564,2.178,2.502,Modified-Radix-4
2391,4096,0.222222,1705,0,0,2.569,2.197,2.494,Modified-Radix-4
2391,4096,0.333333,1705,0,0,2.618,2.208,2.515,Modified-Radix-4
2391,4096,0.444444,1705,0,0,2.552,2.181,2.524,Modified-Radix-4
2391,4096,0.555556,1705,0,0,2.581,2.196,2.475,Modified-Radix-4
2391,4096,0.666667,1705,0,0,2.553,2.176,2.503,Modified-Radix-4
2391,4096,0.777778,1705,0,0,2.578,2.194,2.497,Modified-Radix-4
2391,4096,0.888889,1705,0,0,2.56,2.172,2.516,Modified-Radix-4
2391,4096,1,1705,0,0,2.552,2.196,2.51,Modified-Radix-4
2392,4096,0,1704,0,0,2.564,2.204,2.494,Modified-Radix-4
2392,4096,0.111111,1704,0,0,2.555,2.179,2.512,Modified-Radix-4
2392,4096,0.222222,1704,0,0,2.572,2.173,2.5,Modified-Radix-4
2392,4096,0.333333,1704,0,0,2.545,2.173,2.488,Modified-Radix-4
2392,4096,0.444444,1704,0,0,2.585,2.181,2.486,Modified-Radix-4
2392,4096,0.555556,1704,0,0,2.545,2.179,2.491,Modified-Radix-4
2392,4096,0.666667,1704,0,0,2.602,2.237,2.508,Modified-Radix-4
2392,4096,0.777778,1704,0,0,2.573,2.183,2.503,Modified-Radix-4
2392,4096,0.888889,1704,0,0,2.57,2.212,2.488,Modified-Radix-4
2392,4096,1,1704,0,0,2.558,2.237,2.489,Modified-Radix-4
2393,4096,0,1703,0,0,2.545,2.205,2.517,Modified-Radix-4
2393,4096,0.111111,1703,0,0,2.548,2.175,2.501,Modified-Radix-4
2393,4096,0.222222,1703,0,0,2.552,2.226,2.512,Modified-Radix-4
2393,4096,0.333333,1703,0,0,2.573,2.218,2.496,Modified-Radix-4
2393,4096,0.444444,1703,0,0,2.549,2.174,2.531,Modified-Radix-4
2393,4096,0.555556,1703,0,0,2.583,2.204,2.48,Modified-Radix-4
2393,4096,0.666667,1703,0,0,2.585,2.176,2.487,Modified-Radix-4
2393,4096,0.777778,1703,0,0,2.574,2.177,2.485,Modified-Radix-4
2393,4096,0.888889,1703,0,0,2.554,2.176,2.493,Modified-Radix-4
2393,4096,1,1703,0,0,2.559,2.205,2.496,Modified-Radix-4
2394,4096,0,1702,0,0,2.569,2.181,2.472,Modified-Radix-4
2394,4096,0.111111,1702,0,0,2.562,2.203,2.51,Modified-Radix-4
2394,4096,0.222222,1702,0,0,2.592,2.184,2.546,Modified-Radix-4
2394,4096,0.333333,1702,0,0,2.594,2.235,2.512,Modified-Radix-4
2394,4096,0.444444,1702,0,0,2.561,2.177,2.486,Modified-Radix-4
2394,4096,0.555556,1702,0,0,2.565,2.181,2.512,Modified-Radix-4
2394,4096,0.666667,1702,0,0,2.573,2.174,2.524,Modified-Radix-4
2394,4096,0.777778,1702,0,0,2.554,2.247,2.486,Modified-Radix-4
2394,4096,0.888889,1702,0,0,2.594,2.2,2.492,Modified-Radix-4
2394,4096,1,1702,0,0,2.56,2.175,2.497,Modified-Radix-4
2395,4096,0,1701,0,0,2.588,2.223,2.486,Modified-Radix-4
2395,4096,0.111111,1701,0,0,2.566,2.183,2.494,Modified-Radix-4
2395,4096,0.222222,1701,0,0,2.583,2.193,2.491,Modified-Radix-4
2395,4096,0.333333,1701,0,0,2.555,2.173,2.505,Modified-Radix-4
2395,4096,0.444444,1701,0,0,2.554,2.181,2.516,Modified-Radix-4
2395,4096,0.555556,1701,0,0,2.549,2.182,2.49,Modified-Radix-4
2395,4096,0.666667,1701,0,0,2.559,2.182,2.525,Modified-Radix-4
2395,4096,0.777778,1701,0,0,2.606,2.208,2.488,Modified-Radix-4
2395,4096,0.888889,1701,0,0,2.557,2.174,2.49,Modified-Radix-4
2395,4096,1,1701,0,0,2.59,2.197,2.481,Modified-Radix-4
2396,4096,0,1700,0,0,2.567,2.206,2.492,Modified-Radix-4
2396,4096,0.111111,1700,0,0,2.576,2.188,2.51,Modified-Radix-4
2396,4096,0.222222,1700,0,0,2.546,2.187,2.506,Modified-Radix-4
2396,4096,0.333333,1700,0,0,2.609,2.198,2.524,Modified-Radix-4
2396,4096,0.444444,1700,0,0,2.564,2.223,2.494,Modified-Radix-4
2396,4096,0.555556,1700,0,0,2.546,2.177,2.521,Modified-Radix-4
2396,4096,0.666667,1700,0,0,2.566,2.17,2.514,Modified-Radix-4
2396,4096,0.777778,1700,0,0,2.568,2.181,2.495,Modified-Radix-4
2396,4096,0.888889,1700,0,0,2.571,2.169,2.481,Modified-Radix-4
2396,4096,1,1700,0,0,2.567,2.176,2.497,Modified-Radix-4
2397,4096,0,1699,0,0,2.572,2.225,2.509,Modified-Radix-4
2397,4096,0.111111,1699,0,0,2.556,2.206,2.483,Modified-Radix-4
2397,4096,0.222222,1699,0,0,2.559,2.207,2.502,Modified-Radix-4
2397,4096,0.333333,1699,0,0,2.551,2.173,2.476,Modified-Radix-4
2397,4096,0.444444,1699,0,0,2.56,2.209,2.486,Modified-Radix-4
2397,4096,0.555556,1699,0,0,2.56,2.222,2.481,Modified-Radix-4
2397,4096,0.666667,1699,0,0,2.568,2.173,2.5,Modified-Radix-4
2397,4096,0.777778,1699,0,0,2.548,2.175,2.481,Modified-Radix-4
2397,4096,0.888889,1699,0,0,2.558,2.19,2.498,Modified-Radix-4
2397,4096,1,1699,0,0,2.607,2.19,2.495,Modified-Radix-4
2398,4096,0,1698,0,0,2.564,2.231,2.486,Modified-Radix-4
2398,4096,0.111111,1698,0,0,2.59,2.187,2.477,Modified-Radix-4
2398,4096,0.222222,1698,0,0,2.555,2.207,2.491,Modified-Radix-4
2398,4096,0.333333,1698,0,0,2.596,2.215,2.489,Modified-Radix-4
2398,4096,0.444444,1698,0,0,2.628,2.185,2.479,Modified-Radix-4
2398,4096,0.555556,1698,0,0,2.57,2.247,2.504,Modified-Radix-4
2398,4096,0.666667,1698,0,0,2.611,2.179,2.5,Modified-Radix-4
2398,4096,0.777778,1698,0,0,2.561,2.193,2.552,Modified-Radix-4
2398,4096,0.888889,1698,0,0,2.571,2.19,2.481,Modified-Radix-4
2398,4096,1,1698,0,0,2.56,2.175,2.511,Modified-Radix-4
2399,4096,0,1697,0,0,2.599,2.171,2.486,Modified-Radix-4
2399,4096,0.111111,1697,0,0,2.552,2.18,2.538,Modified-Radix-4
2399,4096,0.222222,1697,0,0,2.578,2.229,2.481,Modified-Radix-4
2399,4096,0.333333,1697,0,0,2.561,2.212,2.561,Modified-Radix-4
2399,4096,0.444444,1697,0,0,2.596,2.199,2.489,Modified-Radix-4
2399,4096,0.555556,1697,0,0,2.595,2.188,2.512,Modified-Radix-4
2399,4096,0.666667,1697,0,0,2.556,2.184,2.517,Modified-Radix-4
2399,4096,0.777778,1697,0,0,2.57,2.183,2.488,Modified-Radix-4
2399,4096,0.888889,1697,0,0,2.584,2.181,2.507,Modified-Radix-4
2399,4096,1,1697,0,0,2.555,2.179,2.49,Modified-Radix-4
2400,4096,0,1696,0,0,2.55,2.184,2.507,Modified-Radix-4
2400,4096,0.111111,1696,0,0,2.562,2.169,2.496,Modified-Radix-4
2400,4096,0.222222,1696,0,0,2.583,2.214,2.498,Modified-Radix-4
2400,4096,0.333333,1696,0,0,2.573,2.179,2.48,Modified-Radix-4
2400,4096,0.444444,1696,0,0,2.585,2.222,2.505,Modified-Radix-4
2400,4096,0.555556,1696,0,0,2.579,2.184,2.49,Modified-Radix-4
2400,4096,0.666667,1696,0,0,2.562,2.204,2.526,Modified-Radix-4
2400,4096,0.777778,1696,0,0,2.565,2.204,2.49,Modified-Radix-4
2400,4096,0.888889,1696,0,0,2.564,2.207,2.484,Modified-Radix-4
2400,4096,1,1696,0,0,2.546,2.197,2.492,Modified-Radix-4
2401,4096,0,1695,0,0,2.562,2.202,2.488,Modified-Radix-4
2401,4096,0.111111,1695,0,0,2.569,2.173,2.517,Modified-Radix-4
2401,4096,0.222222,1695,0,0,2.57,2.215,2.485,Modified-Radix-4
2401,4096,0.333333,1695,0,0,2.578,2.169,2.477,Modified-Radix-4
2401,4096,0.444444,1695,0,0,2.592,2.182,2.509,Modified-Radix-4
2401,4096,0.555556,1695,0,0,2.565,2.197,2.501,Modified-Radix-4
2401,4096,0.666667,1695,0,0,2.587,2.21,2.48,Modified-Radix-4
2401,4096,0.777778,1695,0,0,2.556,2.179,2.551,Modified-Radix-4
2401,4096,0.888889,1695,0,0,2.572,2.216,2.488,Modified-Radix-4
2401,4096,1,1695,0,0,2.548,2.17,2.48,Modified-Radix-4
2402,4096,0,1694,0,0,2.569,2.183,2.503,Modified-Radix-4
2402,4096,0.111111,1694,0,0,2.578,2.183,2.482,Modified-Radix-4
2402,4096,0.222222,1694,0,0,2.542,2.249,2.489,Modified-Radix-4
2402,4096,0.333333,1694,0,0,2.61,2.179,2.478,Modified-Radix-4
2402,4096,0.444444,1694,0,0,2.548,2.222,2.489,Modified-Radix-4
2402,4096,0.555556,1694,0,0,2.601,2.179,2.505,Modified-Radix-4
2402,4096,0.666667,1694,0,0,2.55,2.194,2.478,Modified-Radix-4
2402,4096,0.777778,1694,0,0,2.576,2.206,2.601,Modified-Radix-4
2402,4096,0.888889,1694,0,0,2.583,2.215,2.487,Modified-Radix-4
2402,4096,1,1694,0,0,2.571,2.212,2.501,Modified-Radix-4
2403,4096,0,1693,0,0,2.56,2.177,2.491,Modified-Radix-4
2403,4096,0.111111,1693,0,0,2.548,2.186,2.503,Modified-Radix-4
2403,4096,0.222222,1693,0,0,2.571,2.176,2.474,Modified-Radix-4
2403,4096,0.333333,1693,0,0,2.541,2.183,2.506,Modified-Radix-4
2403,4096,0.444444,1693,0,0,2.589,2.184,2.507,Modified-Radix-4
2403,4096,0.555556,1693,0,0,2.553,2.223,2.501,Modified-Radix-4
2403,4096,0.666667,1693,0,0,2.577,2.205,2.575,Modified-Radix-4
2403,4096,0.777778,1693,0,0,2.596,2.182,2.482,Modified-Radix-4
2403,4096,0.888889,1693,0,0,2.598,2.193,2.508,Modified-Radix-4
2403,4096,1,1693,0,0,2.614,2.211,2.506,Modified-Radix-4
2404,4096,0,1692,0,0,2.595,2.19,2.482,Modified-Radix-4
2404,4096,0.111111,1692,0,0,2.56,2.203,2.517,Modified-Radix-4
2404,4096,0.222222,1692,0,0,2.556,2.205,2.484,Modified-Radix-4
2404,4096,0.333333,1692,0,0,2.562,2.179,2.507,Modified-Radix-4
2404,4096,0.444444,1692,0,0,2.559,2.185,2.518,Modified-Radix-4
2404,4096,0.555556,1692,0,0,2.549,2.223,2.499,Modified-Radix-4
2404,4096,0.666667,1692,0,0,2.566,2.177,2.533,Modified-Radix-4
2404,4096,0.777778,1692,0,0,2.595,2.176,2.572,Modified-Radix-4
2404,4096,0.888889,1692,0,0,2.56,2.174,2.484,Modified-Radix-4
2404,4096,1,1692,0,0,2.602,2.194,2.488,Modified-Radix-4
2405,4096,0,1691,0,0,2.575,2.175,2.489,Modified-Radix-4
2405,4096,0.111111,1691,0,0,2.56,2.215,2.496,Modified-Radix-4
2405,4096,0.222222,1691,0,0,2.544,2.205,2.487,Modified-Radix-4
2405,4096,0.333333,1691,0,0,2.579,2.189,2.511,Modified-Radix-4
2405,4096,0.444444,1691,0,0,2.557,2.197,2.489,Modified-Radix-4
2405,4096,0.555556,1691,0,0,2.573,2.209,2.529,Modified-Radix-4
2405,4096,0.666667,1691,0,0,2.568,2.171,2.488,Modified-Radix-4
2405,4096,0.777778,1691,0,0,2.556,2.183,2.511,Modified-Radix-4
2405,4096,0.888889,1691,0,0,2.584,2.18,2.502,Modified-Radix-4
2405,4096,1,1691,0,0,2.566,2.217,2.515,Modified-Radix-4
2406,4096,0,1690,0,0,2.602,2.178,2.51,Modified-Radix-4
2406,4096,0.111111,1690,0,0,2.55,2.212,2.481,Modified-Radix-4
2406,4096,0.222222,1690,0,0,2.582,2.235,2.522,Modified-Radix-4
2406,4096,0.333333,1690,0,0,2.561,2.19,2.48,Modified-Radix-4
2406,4096,0.444444,1690,0,0,2.549,2.236,2.484,Modified-Radix-4
2406,4096,0.555556,1690,0,0,2.578,2.21,2.489,Modified-Radix-4
2406,4096,0.666667,1690,0,0,2.555,2.175,2.515,Modified-Radix-4
2406,4096,0.777778,1690,0,0,2.57,2.193,2.477,Modified-Radix-4
2406,4096,0.888889,1690,0,0,2.657,2.175,2.515,Modified-Radix-4
2406,4096,1,1690,0,0,2.569,2.194,2.505,Modified-Radix-4
2407,4096,0,1689,0,0,2.55,2.183,2.494,Modified-Radix-4
2407,4096,0.111111,1689,0,0,2.586,2.206,2.502,Modified-Radix-4
2407,4096,0.222222,1689,0,0,2.55,2.209,2.53,Modified-Radix-4
2407,4096,0.333333,1689,0,0,2.597,2.223,2.49,Modified-Radix-4
2407,4096,0.444444,1689,0,0,2.603,2.179,2.481,Modified-Radix-4
2407,4096,0.555556,1689,0,0,2.618,2.246,2.493,Modified-Radix-4
2407,4096,0.666667,1689,0,0,2.567,2.172,2.483,Modified-Radix-4
2407,4096,0.777778,1689,0,0,2.636,2.214,2.527,Modified-Radix-4
2407,4096,0.888889,1689,0,0,2.56,2.197,2.532,Modified-Radix-4
2407,4096,1,1689,0,0,2.556,2.203,2.504,Modified-Radix-4
2408,4096,0,1688,0,0,2.587,2.218,2.493,Modified-Radix-4
2408,4096,0.111111,1688,0,0,2.557,2.215,2.483,Modified-Radix-4
2408,4096,0.222222,1688,0,0,2.579,2.186,2.497,Modified-Radix-4
2408,4096,0.333333,1688,0,0,2.556,2.194,2.476,Modified-Radix-4
2408,4096,0.444444,1688,0,0,2.571,2.224,2.476,Modified-Radix-4
2408,4096,0.555556,1688,0,0,2.594,2.206,2.495,Modified-Radix-4
2408,4096,0.666667,1688,0,0,2.57,2.203,2.494,Modified-Radix-4
2408,4096,0.777778,1688,0,0,2.558,2.252,2.497,Modified-Radix-4
2408,4096,0.888889,1688,0,0,2.574,2.219,2.516,Modified-Radix-4
2408,4096,1,1688,0,0,2.54,2.208,2.49,Modified-Radix-4
2409,4096,0,1687,0,0,2.558,2.243,2.503,Modified-Radix-4
2409,4096,0.111111,1687,0,0,2.605,2.218,2.494,Modified-Radix-4
2409,4096,0.222222,1687,0,0,2.576,2.179,2.548,Modified-Radix-4
2409,4096,0.333333,1687,0,0,2.647,2.33,2.495,Modified-Radix-4
2409,4096,0.444444,1687,0,0,2.635,2.179,2.494,Modified-Radix-4
2409,4096,0.555556,1687,0,0,2.576,2.237,2.517,Modified-Radix-4
2409,4096,0.666667,1687,0,0,2.553,2.175,2.487,Modified-Radix-4
2409,4096,0.777778,1687,0,0,2.56,2.248,2.489,Modified-Radix-4
2409,4096,0.888889,1687,0,0,2.54,2.173,2.483,Modified-Radix-4
2409,4096,1,1687,0,0,2.566,2.23,2.509,Modified-Radix-4
2410,4096,0,1686,0,0,2.562,2.193,2.481,Modified-Radix-4
2410,4096,0.111111,1686,0,0,2.567,2.229,2.525,Modified-Radix-4
2410,4096,0.222222,1686,0,0,2.583,2.171,2.483,Modified-Radix-4
2410,4096,0.333333,1686,0,0,2.601,2.227,2.492,Modified-Radix-4
2410,4096,0.444444,1686,0,0,2.563,2.212,2.549,Modified-Radix-4
2410,4096,0.555556,1686,0,0,2.566,2.194,2.497,Modified-Radix-4
2410,4096,0.666667,1686,0,0,2.691,2.185,2.492,Modified-Radix-4
2410,4096,0.777778,1686,0,0,2.614,2.203,2.482,Modified-Radix-4
2410,4096,0.888889,1686,0,0,2.588,2.207,2.491,Modified-Radix-4
2410,4096,1,1686,0,0,2.563,2.212,2.484,Modified-Radix-4
2411,4096,0,1685,0,0,2.555,2.227,2.525,Modified-Radix-4
2411,4096,0.111111,1685,0,0,2.554,2.228,2.51,Modified-Radix-4
2411,4096,0.222222,1685,0,0,2.574,2.203,2.507,Modified-Radix-4
2411,4096,0.333333,1685,0,0,2.553,2.196,2.5,Modified-Radix-4
2411,4096,0.444444,1685,0,0,2.57,2.409,2.51,Modified-Radix-4
2411,4096,0.555556,1685,0,0,2.566,2.256,2.48,Modified-Radix-4
2411,4096,0.666667,1685,0,0,2.612,2.178,2.495,Modified-Radix-4
2411,4096,0.777778,1685,0,0,2.579,2.231,2.487,Modified-Radix-4
2411,4096,0.888889,1685,0,0,2.556,2.167,2.501,Modified-Radix-4
2411,4096,1,1685,0,0,2.564,2.217,2.498,Modified-Radix-4
2412,4096,0,1684,0,0,2.543,2.212,2.494,Modified-Radix-4
2412,4096,0.111111,1684,0,0,2.553,2.215,2.514,Modified-Radix-4
2412,4096,0.222222,1684,0,0,2.552,2.181,2.491,Modified-Radix-4
2412,4096,0.333333,1684,0,0,2.548,2.2,2.523,Modified-Radix-4
2412,4096,0.444444,1684,0,0,2.567,2.172,2.531,Modified-Radix-4
2412,4096,0.555556,1684,0,0,2.608,2.197,2.509,Modified-Radix-4
2412,4096,0.666667,1684,0,0,2.549,2.194,2.504,Modified-Radix-4
2412,4096,0.777778,1684,0,0,2.546,2.197,2.51,Modified-Radix-4
2412,4096,0.888889,1684,0,0,2.579,2.184,2.5,Modified-Radix-4
2412,4096,1,1684,0,0,2.544,2.221,2.532,Modified-Radix-4
2413,4096,0,1683,0,0,2.595,2.203,2.49,Modified-Radix-4
2413,4096,0.111111,1683,0,0,2.567,2.194,2.488,Modified-Radix-4
2413,4096,0.222222,1683,0,0,2.582,2.22,2.492,Modified-Radix-4
2413,4096,0.333333,1683,0,0,2.566,2.216,2.484,Modified-Radix-4
2413,4096,0.444444,1683,0,0,2.547,2.202,2.529,Modified-Radix-4
2413,4096,0.555556,1683,0,0,2.566,2.21,2.489,Modified-Radix-4
2413,4096,0.666667,1683,0,0,2.571,2.18,2.507,Modified-Radix-4
2413,4096,0.777778,1683,0,0,2.564,2.203,2.503,Modified-Radix-4
2413,4096,0.888889,1683,0,0,2.553,2.174,2.5,Modified-Radix-4
2413,4096,1,1683,0,0,2.58,2.191,2.486,Modified-Radix-4
2414,4096,0,1682,0,0,2.564,2.169,2.495,Modified-Radix-4
2414,4096,0.111111,1682,0,0,2.6,2.241,2.499,Modified-Radix-4
2414,4096,0.222222,1682,0,0,2.574,2.204,2.515,Modified-Radix-4
2414,4096,0.333333,1682,0,0,2.582,2.214,2.487,Modified-Radix-4
2414,4096,0.444444,1682,0,0,2.571,2.207,2.484,Modified-Radix-4
2414,4096,0.555556,1682,0,0,2.584,2.225,2.51,Modified-Radix-4
2414,4096,0.666667,1682,0,0,2.568,2.167,2.491,Modified-Radix-4
2414,4096,0.777778,1682,0,0,2.553,2.196,2.516,Modified-Radix-4
2414,4096,0.888889,1682,0,0,2.593,2.179,2.489,Modified-Radix-4
2414,4096,1,1682,0,0,2.557,2.229,2.512,Modified-Radix-4
2415,4096,0,1681,0,0,2.582,2.171,2.492,Modified-Radix-4
2415,4096,0.111111,1681,0,0,2.563,2.19,2.49,Modified-Radix-4
2415,4096,0.222222,1681,0,0,2.588,2.185,2.48,Modified-Radix-4
2415,4096,0.333333,1681,0,0,2.563,2.188,2.481,Modified-Radix-4
2415,4096,0.444444,1681,0,0,2.568,2.234,2.519,Modified-Radix-4
2415,4096,0.555556,1681,0,0,2.598,2.189,2.541,Modified-Radix-4
2415,4096,0.666667,1681,0,0,2.57,2.206,2.521,Modified-Radix-4
2415,4096,0.777778,1681,0,0,2.571,2.217,2.51,Modified-Radix-4
2415,4096,0.888889,1681,0,0,2.579,2.195,2.502,Modified-Radix-4
2415,4096,1,1681,0,0,2.56,2.197,2.474,Modified-Radix-4
2416,4096,0,1680,0,0,2.581,2.185,2.483,Modified-Radix-4
2416,4096,0.111111,1680,0,0,2.575,2.196,2.483,Modified-Radix-4
2416,4096,0.222222,1680,0,0,2.566,2.182,2.479,Modified-Radix-4
2416,4096,0.333333,1680,0,0,2.591,2.234,2.481,Modified-Radix-4
2416,4096,0.444444,1680,0,0,2.571,2.178,2.496,Modified-Radix-4
2416,4096,0.555556,1680,0,0,2.575,2.22,2.489,Modified-Radix-4
2416,4096,0.666667,1680,0,0,2.559,2.169,2.474,Modified-Radix-4
2416,4096,0.777778,1680,0,0,2.566,2.206,2.513,Modified-Radix-4
2416,4096,0.888889,1680,0,0,2.544,2.18,2.546,Modified-Radix-4
2416,4096,1,1680,0,0,2.579,2.191,2.519,Modified-Radix-4
2417,4096,0,1679,0,0,2.553,2.185,2.49,Modified-Radix-4
2417,4096,0.111111,1679,0,0,2.542,2.217,2.492,Modified-Radix-4
2417,4096,0.222222,1679,0,0,2.57,2.169,2.481,Modified-Radix-4
2417,4096,0.333333,1679,0,0,2.578,2.201,2.491,Modified-Radix-4
2417,4096,0.444444,1679,0,0,2.609,2.201,2.488,Modified-Radix-4
2417,4096,0.555556,1679,0,0,2.561,2.195,2.479,Modified-Radix-4
2417,4096,0.666667,1679,0,0,2.584,2.198,2.475,Modified-Radix-4
2417,4096,0.777778,1679,0,0,2.567,2.225,2.479,Modified-Radix-4
2417,4096,0.888889,1679,0,0,2.542,2.203,2.493,Modified-Radix-4
2417,4096,1,1679,0,0,2.542,2.218,2.505,Modified-Radix-4
2418,4096,0,1678,0,0,2.573,2.188,2.531,Modified-Radix-4
2418,4096,0.111111,1678,0,0,2.56,2.224,2.5,Modified-Radix-4
2418,4096,0.222222,1678,0,0,2.552,2.172,2.506,Modified-Radix-4
2418,4096,0.333333,1678,0,0,2.59,2.197,2.49,Modified-Radix-4
2418,4096,0.444444,1678,0,0,2.55,2.173,2.486,Modified-Radix-4
2418,4096,0.555556,1678,0,0,2.576,2.204,2.545,Modified-Radix-4
2418,4096,0.666667,1678,0,0,2.544,2.204,2.497,Modified-Radix-4
2418,4096,0.777778,1678,0,0,2.562,2.224,2.503,Modified-Radix-4
2418,4096,0.888889,1678,0,0,2.566,2.172,2.485,Modified-Radix-4
2418,4096,1,1678,0,0,2.591,2.215,2.499,Modified-Radix-4
2419,4096,0,1677,0,0,2.547,2.174,2.49,Modified-Radix-4
2419,4096,0.111111,1677,0,0,2.574,2.209,2.529,Modified-Radix-4
2419,4096,0.222222,1677,0,0,2.585,2.18,2.479,Modified-Radix-4
2419,4096,0.333333,1677,0,0,2.56,2.193,2.509,Modified-Radix-4
2419,4096,0.444444,1677,0,0,2.565,2.199,2.482,Modified-Radix-4
2419,4096,0.555556,1677,0,0,2.572,2.19,2.508,Modified-Radix-4
2419,4096,0.666667,1677,0,0,2.575,2.176,2.487,Modified-Radix-4
2419,4096,0.777778,1677,0,0,2.601,2.213,2.481,Modified-Radix-4
2419,4096,0.888889,1677,0,0,2.578,2.208,2.53,Modified-Radix-4
2419,4096,1,1677,0,0,2.565,2.216,2.481,Modified-Radix-4
2420,4096,0,1676,0,0,2.557,2.217,2.491,Modified-Radix-4
2420,4096,0.111111,1676,0,0,2.551,2.204,2.516,Modified-Radix-4
2420,4096,0.222222,1676,0,0,2.575,2.179,2.521,Modified-Radix-4
2420,4096,0.333333,1676,0,0,2.575,2.273,2.478,Modified-Radix-4
2420,4096,0.444444,1676,0,0,2.575,2.181,2.558,Modified-Radix-4
2420,4096,0.555556,1676,0,0,2.544,2.191,2.482,Modified-Radix-4
2420,4096,0.666667,1676,0,0,2.56,2.172,2.49,Modified-Radix-4
2420,4096,0.777778,1676,0,0,2.59,2.241,2.547,Modified-Radix-4
2420,4096,0.888889,1676,0,0,2.566,2.177,2.491,Modified-Radix-4
2420,4096,1,1676,0,0,2.582,2.201,2.494,Modified-Radix-4
2421,4096,0,1675,0,0,2.558,2.184,2.487,Modified-Radix-4
2421,4096,0.111111,1675,0,0,2.55,2.233,2.483,Modified-Radix-4
2421,4096,0.222222,1675,0,0,2.581,2.213,2.566,Modified-Radix-4
2421,4096,0.333333,1675,0,0,2.633,2.226,2.535,Modified-Radix-4
2421,4096,0.444444,1675,0,0,2.549,2.179,2.508,Modified-Radix-4
2421,4096,0.555556,1675,0,0,2.579,2.227,2.511,Modified-Radix-4
2421,4096,0.666667,1675,0,0,2.635,2.18,2.485,Modified-Radix-4
2421,4096,0.777778,1675,0,0,2.547,2.21,2.501,Modified-Radix-4
2421,4096,0.888889,1675,0,0,2.601,2.197,2.473,Modified-Radix-4
2421,4096,1,1675,0,0,2.594,2.218,2.504,Modified-Radix-4
2422,4096,0,1674,0,0,2.573,2.181,2.485,Modified-Radix-4
2422,4096,0.111111,1674,0,0,2.591,2.228,2.488,Modified-Radix-4
2422,4096,0.222222,1674,0,0,2.572,2.194,2.536,Modified-Radix-4
2422,4096,0.333333,1674,0,0,2.548,2.208,2.481,Modified-Radix-4
2422,4096,0.444444,1674,0,0,2.56,2.189,2.516,Modified-Radix-4
2422,4096,0.555556,1674,0,0,2.56,2.201,2.483,Modified-Radix-4
2422,4096,0.666667,1674,0,0,2.586,2.2,2.52,Modified-Radix-4
2422,4096,0.777778,1674,0,0,2.562,2.207,2.497,Modified-Radix-4
2422,4096,0.888889,1674,0,0,2.571,2.2,2.538,Modified-Radix-4
2422,4096,1,1674,0,0,2.568,2.242,2.49,Modified-Radix-4
2423,4096,0,1673,0,0,2.587,2.203,2.487,Modified-Radix-4
2423,4096,0.111111,1673,0,0,2.596,2.206,2.494,Modified-Radix-4
2423,4096,0.222222,1673,0,0,2.565,2.177,2.48,Modified-Radix-4
2423,4096,0.333333,1673,0,0,2.566,2.206,2.503,Modified-Radix-4
2423,4096,0.444444,1673,0,0,2.592,2.219,2.496,Modified-Radix-4
2423,4096,0.555556,1673,0,0,2.568,2.203,2.495,Modified-Radix-4
2423,4096,0.666667,1673,0,0,2.578,2.17,2.513,Modified-Radix-4
2423,4096,0.777778,1673,0,0,2.591,2.199,2.503,Modified-Radix-4
2423,4096,0.888889,1673,0,0,2.548,2.169,2.484,Modified-Radix-4
2423,4096,1,1673,0,0,2.544,2.188,2.501,Modified-Radix-4
2424,4096,0,1672,0,0,2.588,2.195,2.477,Modified-Radix-4
