Polynomial_Size,Sparsity,Dist_To_Next_Pow2,Is_Power_2,Is_Power_4,Best_Algorithm,Actual_Best_Algorithm
763,0.777778,261,0,0,Radix-Split,Modified-Radix-4
2690,1,1406,0,0,Radix-Split,Modified-Radix-4
172,0.888889,84,0,0,Radix-Split,Radix-Split
169,0.888889,87,0,0,Radix-Split,Radix-Split
34,0.333333,30,0,0,Radix-Split,Modified-Radix-4
2559,0,1537,0,0,Radix-Split,Modified-Radix-4
2691,0,1405,0,0,Radix-Split,Modified-Radix-4
3660,0.555556,436,0,0,Radix-Split,Modified-Radix-4
3268,0.5792922992,828,0,0,Radix-Split,Modified-Radix-4
43,0.444444,21,0,0,Radix-Split,Radix-Split
42,0.888889,22,0,0,Radix-Split,Radix-Split
162,0.005920070135,94,0,0,Radix-Split,Radix-Split
166,0.9557293542,90,0,0,Radix-Split,Radix-Split
1459,0.666667,589,0,0,Radix-Split,Modified-Radix-4
4496,0.111111,3696,0,0,Radix-Split,Modified-Radix-4
217,0.452073106,39,0,0,Radix-Split,Modified-Radix-4
3936,0.444444,160,0,0,Radix-Split,Modified-Radix-4
4391,0,3801,0,0,Radix-Split,Radix-2
3947,0.222222,149,0,0,Radix-Split,Modified-Radix-4
62,0.888889,2,0,0,Radix-Split,Radix-Split
2566,0.111111,1530,0,0,Radix-Split,Modified-Radix-4
1472,0.888889,576,0,0,Radix-Split,Modified-Radix-4
562,1,462,0,0,Radix-Split,Radix-Split
430,0.444444,82,0,0,Radix-Split,Modified-Radix-4
898,0.777778,126,0,0,Radix-Split,Modified-Radix-4
172,0.555556,84,0,0,Radix-Split,Radix-Split
48,0.444444,16,0,0,Radix-Split,Radix-Split
51,0.7500216016,13,0,0,Radix-Split,Radix-Split
2005,0.3155269823,43,0,0,Radix-Split,Modified-Radix-4
2333,0.888889,1763,0,0,Radix-Split,Modified-Radix-4
2727,1,1369,0,0,Radix-Split,Modified-Radix-4
2566,0.666667,1530,0,0,Radix-Split,Modified-Radix-4
2463,0.111111,1633,0,0,Radix-Split,Radix-Split
1478,0.111111,570,0,0,Radix-Split,Modified-Radix-4
3881,0.666667,215,0,0,Radix-Split,Modified-Radix-4
3936,0,160,0,0,Radix-Split,Modified-Radix-4
4395,0.777778,3797,0,0,Radix-Split,Modified-Radix-4
2,0.888889,0,1,0,Radix-Split,Radix-2
64,0.2110380997,0,1,1,Radix-Split,Radix-Split
192,0.111111,64,0,0,Radix-Split,Radix-Split
772,0.7185749659,252,0,0,Radix-Split,Radix-Split
1677,0.666667,371,0,0,Radix-Split,Modified-Radix-4
43,0.222222,21,0,0,Radix-Split,Modified-Radix-4
2,0.777778,0,1,0,Radix-Split,Radix-2
562,0.111111,462,0,0,Radix-Split,Modified-Radix-4
3553,0.463830852,543,0,0,Radix-Split,Modified-Radix-4
2,0.8062925554,0,1,0,Radix-Split,Radix-2
691,0.111111,333,0,0,Radix-Split,Modified-Radix-4
166,0.222222,90,0,0,Radix-Split,Radix-Split
780,0.222222,244,0,0,Radix-Split,Modified-Radix-4
64,0.222222,0,1,1,Radix-Split,Radix-Split
783,0.777778,241,0,0,Radix-Split,Modified-Radix-4
745,0.822902246,279,0,0,Radix-Split,Radix-Split
3141,0.444444,955,0,0,Radix-Split,Modified-Radix-4
131,0.1091649229,125,0,0,Radix-Split,Radix-Split
174,0.333333,82,0,0,Radix-Split,Radix-Split
568,0,456,0,0,Radix-Split,Modified-Radix-4
691,0.111111,333,0,0,Radix-Split,Radix-Split
3553,1,543,0,0,Radix-Split,Modified-Radix-4
217,0.3137354854,39,0,0,Radix-Split,Radix-Split
2744,0.555556,1352,0,0,Radix-Split,Modified-Radix-4
2873,1,1223,0,0,Radix-Split,Modified-Radix-4
788,0.777778,236,0,0,Radix-Split,Modified-Radix-4
2787,1,1309,0,0,Radix-Split,Modified-Radix-4
233,0.444444,23,0,0,Radix-Split,Radix-Split
2532,1,1564,0,0,Radix-Split,Modified-Radix-4
2005,0.222222,43,0,0,Radix-Split,Modified-Radix-4
45,0.647048541,19,0,0,Radix-Split,Radix-Split
691,0.0892570039,333,0,0,Radix-Split,Modified-Radix-4
171,0.222222,85,0,0,Radix-Split,Radix-Split
171,0.444444,85,0,0,Radix-Split,Radix-Split
2,0.3159540003,0,1,0,Radix-Split,Radix-2
14,0,2,0,0,Radix-Split,Radix-Split
2777,0.222222,1319,0,0,Radix-Split,Modified-Radix-4
3537,0.2426471565,559,0,0,Radix-Split,Modified-Radix-4
62,0.7985859666,2,0,0,Radix-Split,Radix-Split
162,0.444444,94,0,0,Radix-Split,Radix-Split
14,0,2,0,0,Radix-Split,Radix-Split
841,0.444444,183,0,0,Radix-Split,Modified-Radix-4
1068,0.333333,980,0,0,Radix-Split,Modified-Radix-4
787,0,237,0,0,Radix-Split,Modified-Radix-4
2484,0.5752952175,1612,0,0,Radix-Split,Modified-Radix-4
14,0,2,0,0,Radix-Split,Radix-Split
62,0,2,0,0,Radix-Split,Radix-Split
50,0.444444,14,0,0,Radix-Split,Radix-Split
217,1,39,0,0,Radix-Split,Radix-Split
2744,0.333333,1352,0,0,Radix-Split,Modified-Radix-4
2566,0.81633048,1530,0,0,Radix-Split,Modified-Radix-4
3553,0.333333,543,0,0,Radix-Split,Modified-Radix-4
2454,1,1642,0,0,Radix-Split,Modified-Radix-4
4179,0.222222,4013,0,0,Radix-Split,Modified-Radix-4
2744,0.1949829774,1352,0,0,Radix-Split,Modified-Radix-4
3553,0.333333,543,0,0,Radix-Split,Modified-Radix-4
1457,0.222222,591,0,0,Radix-Split,Modified-Radix-4
42,0.2568757314,22,0,0,Radix-Split,Radix-Split
3948,0.222222,148,0,0,Radix-Split,Modified-Radix-4
3269,0.777778,827,0,0,Radix-Split,Modified-Radix-4
48,0.4266740079,16,0,0,Radix-Split,Radix-Split
430,0.4986986499,82,0,0,Radix-Split,Modified-Radix-4
792,0.777778,232,0,0,Radix-Split,Modified-Radix-4
554,0.222222,470,0,0,Radix-Split,Radix-Split
444,0.666667,68,0,0,Radix-Split,Modified-Radix-4
1677,0.111111,371,0,0,Radix-Split,Modified-Radix-4
43,0.444444,21,0,0,Radix-Split,Radix-Split
2690,0.9365788699,1406,0,0,Radix-Split,Modified-Radix-4
1457,0.111111,591,0,0,Radix-Split,Modified-Radix-4
2463,1,1633,0,0,Radix-Split,Modified-Radix-4
3268,1,828,0,0,Radix-Split,Modified-Radix-4
4496,0.2093431088,3696,0,0,Radix-Split,Modified-Radix-4
3936,0,160,0,0,Radix-Split,Modified-Radix-4
783,0.786110452,241,0,0,Radix-Split,Radix-Split
787,0,237,0,0,Radix-Split,Modified-Radix-4
192,0.111111,64,0,0,Radix-Split,Radix-Split
1003,0.02374878178,21,0,0,Radix-Split,Modified-Radix-4
788,0.8304912622,236,0,0,Radix-Split,Radix-Split
692,0.444444,332,0,0,Radix-Split,Modified-Radix-4
2744,0.444444,1352,0,0,Radix-Split,Modified-Radix-4
444,0,68,0,0,Radix-Split,Modified-Radix-4
51,0.444444,13,0,0,Radix-Split,Radix-Split
1472,1,576,0,0,Radix-Split,Modified-Radix-4
162,0.444444,94,0,0,Radix-Split,Modified-Radix-4
2691,0.888889,1405,0,0,Radix-Split,Modified-Radix-4
783,1,241,0,0,Radix-Split,Radix-Split
608,1,416,0,0,Radix-Split,Modified-Radix-4
3268,1,828,0,0,Radix-Split,Modified-Radix-4
2005,0.1813700307,43,0,0,Radix-Split,Modified-Radix-4
540,0.777778,484,0,0,Radix-Split,Radix-Split
131,0,125,0,0,Radix-Split,Modified-Radix-4
603,0.444444,421,0,0,Radix-Split,Radix-Split
54,1,10,0,0,Radix-Split,Radix-Split
1457,0.444444,591,0,0,Radix-Split,Modified-Radix-4
2691,1,1405,0,0,Radix-Split,Modified-Radix-4
136,0.222222,120,0,0,Radix-Split,Radix-Split
2743,0.5430994584,1353,0,0,Radix-Split,Modified-Radix-4
2457,0.888889,1639,0,0,Radix-Split,Modified-Radix-4
1459,0.666667,589,0,0,Radix-Split,Modified-Radix-4
691,0.666667,333,0,0,Radix-Split,Radix-Split
51,0.4314851783,13,0,0,Radix-Split,Radix-Split
162,0.09293647543,94,0,0,Radix-Split,Modified-Radix-4
783,0.333333,241,0,0,Radix-Split,Modified-Radix-4
792,0.2097552596,232,0,0,Radix-Split,Radix-Split
14,0.08260849792,2,0,0,Radix-Split,Radix-Split
792,0.777778,232,0,0,Radix-Split,Radix-Split
200,0.222222,56,0,0,Radix-Split,Radix-Split
1297,0.222222,751,0,0,Radix-Split,Modified-Radix-4
174,0.777778,82,0,0,Radix-Split,Radix-Split
166,0.555556,90,0,0,Radix-Split,Radix-Split
2463,0.444444,1633,0,0,Radix-Split,Modified-Radix-4
3321,1,775,0,0,Radix-Split,Modified-Radix-4
608,1,416,0,0,Radix-Split,Radix-Split
659,0.444444,365,0,0,Radix-Split,Modified-Radix-4
166,0.111111,90,0,0,Radix-Split,Radix-Split
62,0.888889,2,0,0,Radix-Split,Radix-Split
3647,1,449,0,0,Radix-Split,Modified-Radix-4
739,0.1196072705,285,0,0,Radix-Split,Radix-Split
2691,0.5739245051,1405,0,0,Radix-Split,Modified-Radix-4
353,0,159,0,0,Radix-Split,Modified-Radix-4
2744,0.555556,1352,0,0,Radix-Split,Modified-Radix-4
608,0.222222,416,0,0,Radix-Split,Modified-Radix-4
54,0,10,0,0,Radix-Split,Radix-Split
667,0.1585942241,357,0,0,Radix-Split,Radix-Split
549,0.222222,475,0,0,Radix-Split,Radix-Split
530,0.555556,494,0,0,Radix-Split,Radix-Split
1457,0.222222,591,0,0,Radix-Split,Modified-Radix-4
3553,0.222222,543,0,0,Radix-Split,Modified-Radix-4
1476,0.8735822608,572,0,0,Radix-Split,Modified-Radix-4
2744,0.555556,1352,0,0,Radix-Split,Modified-Radix-4
2,1,0,1,0,Radix-Split,Radix-2
217,0.333333,39,0,0,Radix-Split,Modified-Radix-4
993,0.7227121815,31,0,0,Radix-Split,Modified-Radix-4
4094,0.5695632747,2,0,0,Radix-Split,Modified-Radix-4
772,0.777778,252,0,0,Radix-Split,Radix-Split
2073,0.9173106794,2023,0,0,Radix-Split,Modified-Radix-4
1459,0.222222,589,0,0,Radix-Split,Modified-Radix-4
1493,1,555,0,0,Radix-Split,Modified-Radix-4
2,0.666667,0,1,0,Radix-Split,Radix-2
787,0,237,0,0,Radix-Split,Radix-Split
43,0.666667,21,0,0,Radix-Split,Radix-Split
14,0,2,0,0,Radix-Split,Radix-Split
3936,0,160,0,0,Radix-Split,Modified-Radix-4
3661,0.333333,435,0,0,Radix-Split,Modified-Radix-4
788,1,236,0,0,Radix-Split,Radix-Split
33,0.333333,31,0,0,Radix-Split,Radix-Split
54,0.444444,10,0,0,Radix-Split,Radix-Split
57,0.333333,7,0,0,Radix-Split,Radix-Split
48,0,16,0,0,Radix-Split,Radix-Split
1677,0.111111,371,0,0,Radix-Split,Modified-Radix-4
51,0.444444,13,0,0,Radix-Split,Radix-Split
166,0.2431286351,90,0,0,Radix-Split,Radix-Split
14,0,2,0,0,Radix-Split,Radix-Split
281,0.444444,231,0,0,Radix-Split,Modified-Radix-4
797,0.666667,227,0,0,Radix-Split,Modified-Radix-4
34,0.888889,30,0,0,Radix-Split,Radix-Split
797,0.666667,227,0,0,Radix-Split,Modified-Radix-4
692,0,332,0,0,Radix-Split,Modified-Radix-4
2908,0.7247769242,1188,0,0,Radix-Split,Modified-Radix-4
797,0.666667,227,0,0,Radix-Split,Radix-Split
783,0,241,0,0,Radix-Split,Radix-Split
14,0.222222,2,0,0,Radix-Split,Radix-Split
172,0.6965217681,84,0,0,Radix-Split,Modified-Radix-4
883,1,141,0,0,Radix-Split,Radix-Split
380,0.777778,132,0,0,Radix-Split,Modified-Radix-4
787,0.4653340817,237,0,0,Radix-Split,Modified-Radix-4
1457,0.222222,591,0,0,Radix-Split,Modified-Radix-4
2411,0.222222,1685,0,0,Radix-Split,Modified-Radix-4
166,0,90,0,0,Radix-Split,Radix-Split
4121,0.3520079052,4071,0,0,Radix-Split,Modified-Radix-4
43,0.444444,21,0,0,Radix-Split,Radix-Split
166,0.222222,90,0,0,Radix-Split,Modified-Radix-4
1478,0.7213196689,570,0,0,Radix-Split,Modified-Radix-4
721,0.444444,303,0,0,Radix-Split,Modified-Radix-4
172,0.6262533515,84,0,0,Radix-Split,Radix-Split
1476,0.222222,572,0,0,Radix-Split,Modified-Radix-4
45,0.333333,19,0,0,Radix-Split,Radix-Split
54,0,10,0,0,Radix-Split,Radix-2
562,0.777778,462,0,0,Radix-Split,Radix-Split
105,0.444444,23,0,0,Radix-Split,Modified-Radix-4
2691,0.222222,1405,0,0,Radix-Split,Modified-Radix-4
171,0.2430268229,85,0,0,Radix-Split,Modified-Radix-4
3553,0.3068030416,543,0,0,Radix-Split,Modified-Radix-4
34,0.333333,30,0,0,Radix-Split,Radix-Split
45,0.777778,19,0,0,Radix-Split,Radix-Split
2463,1,1633,0,0,Radix-Split,Modified-Radix-4
45,0.222222,19,0,0,Radix-Split,Radix-Split
794,0.444444,230,0,0,Radix-Split,Modified-Radix-4
788,0.666667,236,0,0,Radix-Split,Modified-Radix-4
2,0,0,1,0,Radix-Split,Radix-2
1493,0.6825992482,555,0,0,Radix-Split,Modified-Radix-4
659,0.666667,365,0,0,Radix-Split,Radix-Split
485,0.9693886188,27,0,0,Radix-Split,Modified-Radix-4
162,0.111111,94,0,0,Radix-Split,Radix-Split
62,0.8607195024,2,0,0,Radix-Split,Radix-Split
562,1,462,0,0,Radix-Split,Modified-Radix-4
2744,0.555556,1352,0,0,Radix-Split,Modified-Radix-4
3947,0,149,0,0,Radix-Split,Modified-Radix-4
2005,0.222222,43,0,0,Radix-Split,Modified-Radix-4
377,0.007033751951,135,0,0,Radix-Split,Modified-Radix-4
3947,0,149,0,0,Radix-Split,Modified-Radix-4
174,0.777778,82,0,0,Radix-Split,Radix-Split
64,0.2475623701,0,1,1,Radix-Split,Radix-Split
28,0.555556,4,0,0,Radix-Split,Modified-Radix-4
48,0.777778,16,0,0,Radix-Split,Modified-Radix-4
174,0.333333,82,0,0,Radix-Split,Modified-Radix-4
3266,0.666667,830,0,0,Radix-Split,Modified-Radix-4
2,0.444444,0,1,0,Radix-Split,Radix-2
131,0.777778,125,0,0,Radix-Split,Radix-Split
1478,0.3171842542,570,0,0,Radix-Split,Modified-Radix-4
528,0.666667,496,0,0,Radix-Split,Modified-Radix-4
3403,0.9636905442,693,0,0,Radix-Split,Modified-Radix-4
2005,0.777778,43,0,0,Radix-Split,Modified-Radix-4
2744,0,1352,0,0,Radix-Split,Modified-Radix-4
1010,0.5153258469,14,0,0,Radix-Split,Radix-Split
788,1,236,0,0,Radix-Split,Modified-Radix-4
1493,0.777778,555,0,0,Radix-Split,Modified-Radix-4
2777,0.6243466245,1319,0,0,Radix-Split,Modified-Radix-4
1741,1,307,0,0,Radix-Split,Modified-Radix-4
408,0.444444,104,0,0,Radix-Split,Modified-Radix-4
3266,0.666667,830,0,0,Radix-Split,Modified-Radix-4
608,0.444444,416,0,0,Radix-Split,Radix-Split
169,1,87,0,0,Radix-Split,Radix-Split
562,0.3645232239,462,0,0,Radix-Split,Modified-Radix-4
62,0.111111,2,0,0,Radix-Split,Radix-Split
1476,0.555556,572,0,0,Radix-Split,Modified-Radix-4
788,0.333333,236,0,0,Radix-Split,Modified-Radix-4
3559,0.666667,537,0,0,Radix-Split,Modified-Radix-4
34,0.333333,30,0,0,Radix-Split,Radix-Split
3811,0.2374483543,285,0,0,Radix-Split,Modified-Radix-4
14,0.666667,2,0,0,Radix-Split,Radix-Split
3266,0.666667,830,0,0,Radix-Split,Modified-Radix-4
3269,0.9964094271,827,0,0,Radix-Split,Modified-Radix-4
34,0.222222,30,0,0,Radix-Split,Radix-Split
384,0.5202276723,128,0,0,Radix-Split,Modified-Radix-4
48,0.444444,16,0,0,Radix-Split,Radix-Split
3936,0.444444,160,0,0,Radix-Split,Modified-Radix-4
484,0.666667,28,0,0,Radix-Split,Modified-Radix-4
1472,1,576,0,0,Radix-Split,Modified-Radix-4
787,0,237,0,0,Radix-Split,Radix-Split
1493,0.777778,555,0,0,Radix-Split,Modified-Radix-4
62,0.777778,2,0,0,Radix-Split,Radix-Split
42,0.5443378931,22,0,0,Radix-Split,Radix-Split
43,0.555556,21,0,0,Radix-Split,Radix-Split
2463,0.444444,1633,0,0,Radix-Split,Modified-Radix-4
2690,0.9326074166,1406,0,0,Radix-Split,Modified-Radix-4
4191,0.1614079602,4001,0,0,Radix-Split,Modified-Radix-4
626,0,398,0,0,Radix-Split,Modified-Radix-4
3268,0.333333,828,0,0,Radix-Split,Modified-Radix-4
3982,0.222222,114,0,0,Radix-Split,Modified-Radix-4
568,0.00298248294,456,0,0,Radix-Split,Modified-Radix-4
3947,0,149,0,0,Radix-Split,Modified-Radix-4
45,0.1629372893,19,0,0,Radix-Split,Radix-Split
2737,0.555556,1359,0,0,Radix-Split,Modified-Radix-4
200,0.222222,56,0,0,Radix-Split,Radix-Split
131,0.555556,125,0,0,Radix-Split,Modified-Radix-4
174,0.333333,82,0,0,Radix-Split,Radix-Split
794,0.2535994678,230,0,0,Radix-Split,Modified-Radix-4
3936,0.666667,160,0,0,Radix-Split,Modified-Radix-4
1928,0.666667,120,0,0,Radix-Split,Modified-Radix-4
3014,0.9061167004,1082,0,0,Radix-Split,Modified-Radix-4
2566,0.888889,1530,0,0,Radix-Split,Modified-Radix-4
54,0,10,0,0,Radix-Split,Radix-Split
200,0.222222,56,0,0,Radix-Split,Modified-Radix-4
14,0,2,0,0,Radix-Split,Radix-Split
3269,0.888889,827,0,0,Radix-Split,Modified-Radix-4
34,1,30,0,0,Radix-Split,Radix-Split
3706,0.222222,390,0,0,Radix-Split,Modified-Radix-4
4121,0.8251067931,4071,0,0,Radix-Split,Modified-Radix-4
3282,0.444444,814,0,0,Radix-Split,Modified-Radix-4
3023,0.564865386,1073,0,0,Radix-Split,Modified-Radix-4
3268,0.666667,828,0,0,Radix-Split,Modified-Radix-4
2566,0.222222,1530,0,0,Radix-Split,Modified-Radix-4
792,0.777778,232,0,0,Radix-Split,Radix-Split
2690,1,1406,0,0,Radix-Split,Modified-Radix-4
2,0.3590868213,0,1,0,Radix-Split,Radix-2
48,0.444444,16,0,0,Radix-Split,Radix-Split
2,0.444444,0,1,0,Radix-Split,Radix-2
1493,0.5378403583,555,0,0,Radix-Split,Modified-Radix-4
500,1,12,0,0,Radix-Split,Modified-Radix-4
171,0.222222,85,0,0,Radix-Split,Radix-Split
4427,0.222222,3765,0,0,Radix-Split,Modified-Radix-4
51,0.444444,13,0,0,Radix-Split,Radix-Split
171,0,85,0,0,Radix-Split,Radix-Split
3266,0.666667,830,0,0,Radix-Split,Modified-Radix-4
162,0.04552293139,94,0,0,Radix-Split,Radix-Split
691,0,333,0,0,Radix-Split,Radix-Split
1478,0,570,0,0,Radix-Split,Modified-Radix-4
812,1,212,0,0,Radix-Split,Modified-Radix-4
33,0.666667,31,0,0,Radix-Split,Radix-Split
2566,0.888889,1530,0,0,Radix-Split,Modified-Radix-4
282,0.3095187432,230,0,0,Radix-Split,Modified-Radix-4
783,0.777778,241,0,0,Radix-Split,Modified-Radix-4
3027,0.444444,1069,0,0,Radix-Split,Modified-Radix-4
562,0.444444,462,0,0,Radix-Split,Modified-Radix-4
2691,0.111111,1405,0,0,Radix-Split,Modified-Radix-4
794,0.7023210572,230,0,0,Radix-Split,Radix-Split
2477,0.9417600092,1619,0,0,Radix-Split,Modified-Radix-4
788,0.888889,236,0,0,Radix-Split,Radix-Split
1474,0.888889,574,0,0,Radix-Split,Modified-Radix-4
1476,0.444444,572,0,0,Radix-Split,Modified-Radix-4
1677,0.05870689207,371,0,0,Radix-Split,Modified-Radix-4
4299,0,3893,0,0,Radix-Split,Modified-Radix-4
562,0.444444,462,0,0,Radix-Split,Radix-Split
51,0.333333,13,0,0,Radix-Split,Radix-Split
3936,1,160,0,0,Radix-Split,Modified-Radix-4
772,0.444444,252,0,0,Radix-Split,Modified-Radix-4
792,1,232,0,0,Radix-Split,Modified-Radix-4
2,0.383006236,0,1,0,Radix-Split,Radix-2
205,0.6589698445,51,0,0,Radix-Split,Radix-Split
3183,0.333333,913,0,0,Radix-Split,Modified-Radix-4
1493,0.3176584376,555,0,0,Radix-Split,Modified-Radix-4
3798,0.222222,298,0,0,Radix-Split,Modified-Radix-4
1476,0.888889,572,0,0,Radix-Split,Modified-Radix-4
3936,0,160,0,0,Radix-Split,Modified-Radix-4
1165,0.7181362979,883,0,0,Radix-Split,Modified-Radix-4
3349,0,747,0,0,Radix-Split,Modified-Radix-4
2982,0.5687417595,1114,0,0,Radix-Split,Modified-Radix-4
797,0.666667,227,0,0,Radix-Split,Modified-Radix-4
788,0.888889,236,0,0,Radix-Split,Modified-Radix-4
126,0.222222,2,0,0,Radix-Split,Modified-Radix-4
2,0.222222,0,1,0,Radix-Split,Radix-2
3661,0.222222,435,0,0,Radix-Split,Modified-Radix-4
50,0.444444,14,0,0,Radix-Split,Radix-Split
4496,0.333333,3696,0,0,Radix-Split,Modified-Radix-4
444,0.2590327806,68,0,0,Radix-Split,Modified-Radix-4
1457,0.222222,591,0,0,Radix-Split,Modified-Radix-4
200,0.222222,56,0,0,Radix-Split,Radix-Split
2566,0.7977984465,1530,0,0,Radix-Split,Modified-Radix-4
174,0.1468141878,82,0,0,Radix-Split,Modified-Radix-4
45,0.444444,19,0,0,Radix-Split,Radix-Split
33,0.3376623027,31,0,0,Radix-Split,Radix-Split
200,0.888889,56,0,0,Radix-Split,Modified-Radix-4
935,0.777778,89,0,0,Radix-Split,Radix-Split
3936,0,160,0,0,Radix-Split,Modified-Radix-4
568,0,456,0,0,Radix-Split,Modified-Radix-4
806,0.5382418814,218,0,0,Radix-Split,Modified-Radix-4
1459,0.666667,589,0,0,Radix-Split,Modified-Radix-4
2777,0.555556,1319,0,0,Radix-Split,Modified-Radix-4
3269,0,827,0,0,Radix-Split,Modified-Radix-4
1459,0.666667,589,0,0,Radix-Split,Modified-Radix-4
3936,0.222222,160,0,0,Radix-Split,Modified-Radix-4
149,0.0468751193,107,0,0,Radix-Split,Radix-Split
430,0.09342064902,82,0,0,Radix-Split,Modified-Radix-4
2737,0.4846572422,1359,0,0,Radix-Split,Modified-Radix-4
946,0.06822306814,78,0,0,Radix-Split,Modified-Radix-4
792,0.333333,232,0,0,Radix-Split,Modified-Radix-4
166,0.134258487,90,0,0,Radix-Split,Radix-Split
2737,0.555556,1359,0,0,Radix-Split,Modified-Radix-4
797,0.666667,227,0,0,Radix-Split,Modified-Radix-4
3661,0.2868274491,435,0,0,Radix-Split,Modified-Radix-4
792,0.555556,232,0,0,Radix-Split,Modified-Radix-4
3948,0.222222,148,0,0,Radix-Split,Modified-Radix-4
867,0.777778,157,0,0,Radix-Split,Modified-Radix-4
4839,0,3353,0,0,Radix-Split,Modified-Radix-4
172,0.4896964727,84,0,0,Radix-Split,Radix-Split
3948,0.222222,148,0,0,Radix-Split,Modified-Radix-4
691,0.03982127267,333,0,0,Radix-Split,Modified-Radix-4
166,0.2061125778,90,0,0,Radix-Split,Radix-Split
1472,0.222222,576,0,0,Radix-Split,Modified-Radix-4
200,0.555556,56,0,0,Radix-Split,Radix-Split
4168,1,4024,0,0,Radix-Split,Modified-Radix-4
1448,0.1259886043,600,0,0,Radix-Split,Modified-Radix-4
787,0,237,0,0,Radix-Split,Modified-Radix-4
692,0.5040375725,332,0,0,Radix-Split,Modified-Radix-4
2566,0.777778,1530,0,0,Radix-Split,Modified-Radix-4
794,0.555556,230,0,0,Radix-Split,Modified-Radix-4
62,0.8545113002,2,0,0,Radix-Split,Radix-Split
1478,0,570,0,0,Radix-Split,Modified-Radix-4
1472,1,576,0,0,Radix-Split,Modified-Radix-4
50,0.222222,14,0,0,Radix-Split,Radix-Split
169,1,87,0,0,Radix-Split,Radix-Split
3947,0.333333,149,0,0,Radix-Split,Modified-Radix-4
613,0.777778,411,0,0,Radix-Split,Modified-Radix-4
380,1,132,0,0,Radix-Split,Modified-Radix-4
565,0.444444,459,0,0,Radix-Split,Radix-Split
430,0.9171119975,82,0,0,Radix-Split,Modified-Radix-4
1459,0.666667,589,0,0,Radix-Split,Modified-Radix-4
2690,1,1406,0,0,Radix-Split,Modified-Radix-4
1493,0.777778,555,0,0,Radix-Split,Modified-Radix-4
503,0.444444,9,0,0,Radix-Split,Modified-Radix-4
1643,0.3053546077,405,0,0,Radix-Split,Modified-Radix-4
794,0.8886629338,230,0,0,Radix-Split,Radix-Split
1986,0.222222,62,0,0,Radix-Split,Modified-Radix-4
14,0.888889,2,0,0,Radix-Split,Radix-Split
2737,0.6280355087,1359,0,0,Radix-Split,Radix-Split
543,0.888889,481,0,0,Radix-Split,Radix-2
1178,0.333333,870,0,0,Radix-Split,Modified-Radix-4
3582,0.666667,514,0,0,Radix-Split,Modified-Radix-4
3709,0.444444,387,0,0,Radix-Split,Radix-Split
1457,0.923503229,591,0,0,Radix-Split,Modified-Radix-4
149,1,107,0,0,Radix-Split,Radix-Split
797,0.222222,227,0,0,Radix-Split,Modified-Radix-4
691,0.111111,333,0,0,Radix-Split,Modified-Radix-4
797,0.666667,227,0,0,Radix-Split,Modified-Radix-4
562,0.3550346191,462,0,0,Radix-Split,Modified-Radix-4
2,0,0,1,0,Radix-Split,Radix-2
2,0.4123072956,0,1,0,Radix-Split,Radix-2
2691,1,1405,0,0,Radix-Split,Modified-Radix-4
2,0.444444,0,1,0,Radix-Split,Radix-2
174,0,82,0,0,Radix-Split,Radix-Split
797,0.6453345274,227,0,0,Radix-Split,Modified-Radix-4
48,0.5154934701,16,0,0,Radix-Split,Radix-Split
3268,1,828,0,0,Radix-Split,Modified-Radix-4
2,0.333333,0,1,0,Radix-Split,Radix-2
2313,0.777778,1783,0,0,Radix-Split,Modified-Radix-4
1457,0.222222,591,0,0,Radix-Split,Modified-Radix-4
787,0,237,0,0,Radix-Split,Modified-Radix-4
2,0.888889,0,1,0,Radix-Split,Radix-2
1039,0.222222,1009,0,0,Radix-Split,Modified-Radix-4
3269,0.777778,827,0,0,Radix-Split,Modified-Radix-4
131,0.777778,125,0,0,Radix-Split,Radix-Split
1457,0.1501214849,591,0,0,Radix-Split,Modified-Radix-4
1459,0.666667,589,0,0,Radix-Split,Modified-Radix-4
3067,1,1029,0,0,Radix-Split,Modified-Radix-4
2,0.444444,0,1,0,Radix-Split,Radix-2
4049,0,47,0,0,Radix-Split,Modified-Radix-4
2744,0.111111,1352,0,0,Radix-Split,Modified-Radix-4
2737,0.4176960371,1359,0,0,Radix-Split,Modified-Radix-4
788,0,236,0,0,Radix-Split,Radix-Split
62,0,2,0,0,Radix-Split,Radix-Split
2005,0.724609505,43,0,0,Radix-Split,Modified-Radix-4
1707,0.1548544627,341,0,0,Radix-Split,Modified-Radix-4
792,0.222222,232,0,0,Radix-Split,Modified-Radix-4
1233,0.444444,815,0,0,Radix-Split,Modified-Radix-4
162,0.4227032966,94,0,0,Radix-Split,Radix-Split
4191,0.222222,4001,0,0,Radix-Split,Modified-Radix-4
166,0.222222,90,0,0,Radix-Split,Radix-Split
68,0,60,0,0,Radix-Split,Modified-Radix-4
166,0.222222,90,0,0,Radix-Split,Radix-Split
430,0.444444,82,0,0,Radix-Split,Modified-Radix-4
2723,0.9843385851,1373,0,0,Radix-Split,Modified-Radix-4
169,1,87,0,0,Radix-Split,Radix-Split
1677,0.08388628882,371,0,0,Radix-Split,Modified-Radix-4
4334,0.2014096185,3858,0,0,Radix-Split,Modified-Radix-4
172,0.444444,84,0,0,Radix-Split,Radix-Split
34,0.444444,30,0,0,Radix-Split,Radix-Split
1897,0.444444,151,0,0,Radix-Split,Modified-Radix-4
