Polynomial_Size,Sparsity,Dist_To_Next_Pow2,Is_Power_2,Is_Power_4,Best_Algorithm
1521,0.444444,527,0,0,Radix-2
781,0.333333,243,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
919,0.555556,105,0,0,Radix-2
2,0.8650868318022404,0,1,0,Radix-2
3661,0.7354096081034078,435,0,0,Radix-2
2,0.0,0,1,0,Radix-2
23,0.666667,9,0,0,Radix-2
787,0.03138843519355043,237,0,0,Radix-2
75,0.0,53,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
450,0.8410805879087233,62,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.614024969104781,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.5504961666588342,0,1,0,Radix-2
2009,0.826444138200048,39,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.555556,0,1,0,Radix-2
3261,0.888889,835,0,0,Radix-2
131,0.111111,125,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
792,0.555556,232,0,0,Radix-2
1468,0.666667,580,0,0,Radix-2
2,0.03104920936774415,0,1,0,Radix-2
3946,0.444444,150,0,0,Radix-2
870,0.666667,154,0,0,Radix-2
3936,0.0,160,0,0,Radix-2
771,0.222222,253,0,0,Radix-2
13,0.7302468785686135,3,0,0,Radix-2
3261,0.888889,835,0,0,Radix-2
174,0.6252378068291982,82,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.7496402749345824,0,1,0,Radix-2
3647,0.444444,449,0,0,Radix-2
105,0.888889,23,0,0,Radix-2
1468,0.666667,580,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
35,0.852882112501415,29,0,0,Radix-2
533,0.111111,491,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
3261,0.0,835,0,0,Radix-2
1521,0.4838611628488533,527,0,0,Radix-2
1180,0.39956438600764066,868,0,0,Radix-2
348,0.5386908928421983,164,0,0,Radix-2
3,0.888889,1,0,0,Radix-2
2,0.0,0,1,0,Radix-2
131,0.666667,125,0,0,Radix-2
3261,0.888889,835,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
131,0.0,125,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
792,0.222222,232,0,0,Radix-2
771,0.666667,253,0,0,Radix-2
2,0.13454263120184365,0,1,0,Radix-2
771,0.8839202353321526,253,0,0,Radix-2
3768,0.556128027246718,328,0,0,Radix-2
1319,0.2089289649761943,729,0,0,Radix-2
284,0.222222,228,0,0,Radix-2
2,1.0,0,1,0,Radix-2
466,0.5604405463272285,46,0,0,Radix-2
85,0.888889,43,0,0,Radix-2
792,0.555556,232,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
131,0.777778,125,0,0,Radix-2
2,0.0,0,1,0,Radix-2
1521,0.555556,527,0,0,Radix-2
488,0.555556,24,0,0,Radix-2
2,0.5000305405481611,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
504,0.666667,8,0,0,Radix-2
2,0.4257768474786064,0,1,0,Radix-2
2405,0.777778,1691,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
13,0.9000114866133656,3,0,0,Radix-2
3399,0.7469369088257355,697,0,0,Radix-2
771,0.666667,253,0,0,Radix-2
2,0.27942815357488504,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
781,0.555556,243,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
417,0.222222,95,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
3661,0.444444,435,0,0,Radix-2
302,0.555556,210,0,0,Radix-2
2,0.15465702774260381,0,1,0,Radix-2
13,1.0,3,0,0,Radix-2
781,0.333333,243,0,0,Radix-2
1236,0.666667,812,0,0,Radix-2
3880,0.333333,216,0,0,Radix-2
2,0.28039498230891435,0,1,0,Radix-2
3946,0.666667,150,0,0,Radix-2
2,0.36240689381659713,0,1,0,Radix-2
2,0.9055719287515971,0,1,0,Radix-2
3820,0.222222,276,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.06736321382676971,0,1,0,Radix-2
781,0.666667,243,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
376,0.45707652782191355,136,0,0,Radix-2
131,0.0,125,0,0,Radix-2
1099,0.666667,949,0,0,Radix-2
3661,0.444444,435,0,0,Radix-2
568,0.777778,456,0,0,Radix-2
1041,0.22543261866662057,1007,0,0,Radix-2
2,0.9111555557438675,0,1,0,Radix-2
171,0.111111,85,0,0,Radix-2
1521,0.569057384305194,527,0,0,Radix-2
402,0.777778,110,0,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.4711464983381358,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
1156,0.0,892,0,0,Radix-2
3661,0.444444,435,0,0,Radix-2
2,0.0,0,1,0,Radix-2
3663,0.22185939592006695,433,0,0,Radix-2
3625,0.34603785198256287,471,0,0,Radix-2
2,1.0,0,1,0,Radix-2
131,0.0,125,0,0,Radix-2
1522,0.333333,526,0,0,Radix-2
2878,0.9282457646161427,1218,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
771,0.666667,253,0,0,Radix-2
2,0.6730613641100442,0,1,0,Radix-2
1711,0.014802000726669942,337,0,0,Radix-2
448,0.48315065409947133,64,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
1521,0.0,527,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
799,1.0,225,0,0,Radix-2
30,0.222222,2,0,0,Radix-2
2009,0.6048210975391077,39,0,0,Radix-2
3,0.0,1,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
288,0.2254548527734611,224,0,0,Radix-2
393,0.111111,119,0,0,Radix-2
1521,0.0,527,0,0,Radix-2
2,0.566804546059749,0,1,0,Radix-2
417,0.444444,95,0,0,Radix-2
13,0.888889,3,0,0,Radix-2
2,0.3407564232825848,0,1,0,Radix-2
2,0.5565013528098187,0,1,0,Radix-2
649,0.111111,375,0,0,Radix-2
3946,0.7070220855305152,150,0,0,Radix-2
13,0.222222,3,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
3663,0.222222,433,0,0,Radix-2
3768,0.42583960129096665,328,0,0,Radix-2
3538,0.888889,558,0,0,Radix-2
781,0.666667,243,0,0,Radix-2
90,0.222222,38,0,0,Radix-2
3993,0.111111,103,0,0,Radix-2
792,0.6219135837116594,232,0,0,Radix-2
3663,0.444444,433,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
445,0.8046783634421701,67,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
781,0.333333,243,0,0,Radix-2
1521,0.555556,527,0,0,Radix-2
718,0.111111,306,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
525,0.7424881404152951,499,0,0,Radix-2
8,0.030890224845623593,0,1,0,Radix-2
870,0.777778,154,0,0,Radix-2
465,0.07224292222504211,47,0,0,Radix-2
420,0.7480145744238926,92,0,0,Radix-2
417,0.17347153937883647,95,0,0,Radix-2
2,1.0,0,1,0,Radix-2
2009,0.777778,39,0,0,Radix-2
3936,0.444444,160,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
3663,0.888889,433,0,0,Radix-2
3661,0.444444,435,0,0,Radix-2
174,0.666667,82,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
353,0.555556,159,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.4819316538509,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.9072139608017874,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
1174,0.5777074749094195,874,0,0,Radix-2
792,0.111111,232,0,0,Radix-2
131,0.0,125,0,0,Radix-2
870,0.9168357080477691,154,0,0,Radix-2
126,0.333333,2,0,0,Radix-2
2,0.9704476567334458,0,1,0,Radix-2
2,0.053579234885877805,0,1,0,Radix-2
13,0.5184583999005824,3,0,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.014253295083538897,0,1,0,Radix-2
13,0.222222,3,0,0,Radix-2
2,1.0,0,1,0,Radix-2
174,0.222222,82,0,0,Radix-2
771,0.0,253,0,0,Radix-2
2009,0.222222,39,0,0,Radix-2
799,0.555556,225,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
792,0.5376127389928066,232,0,0,Radix-2
106,0.15896454736539653,22,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
3936,0.5381384694295965,160,0,0,Radix-2
148,0.333333,108,0,0,Radix-2
2,0.1943254526999389,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
444,0.222222,68,0,0,Radix-2
25,0.111111,7,0,0,Radix-2
757,0.8151159388448364,267,0,0,Radix-2
499,0.777778,13,0,0,Radix-2
2,0.13166459110261464,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
3503,0.666667,593,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
781,0.888889,243,0,0,Radix-2
114,1.0,14,0,0,Radix-2
2,1.0,0,1,0,Radix-2
3768,0.555556,328,0,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.43267747643100996,0,1,0,Radix-2
2,0.555556,0,1,0,Radix-2
1459,0.666667,589,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
3,0.666667,1,0,0,Radix-2
1522,0.111111,526,0,0,Radix-2
3,0.5296397485358783,1,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
3219,0.8590659338281276,877,0,0,Radix-2
1521,0.2753292872442742,527,0,0,Radix-2
959,0.555556,65,0,0,Radix-2
2,0.9380437933342443,0,1,0,Radix-2
3946,0.777778,150,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
799,0.111111,225,0,0,Radix-2
3661,0.111111,435,0,0,Radix-2
174,0.6825423319422097,82,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
792,0.7111937662368242,232,0,0,Radix-2
1521,0.555556,527,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.5161665699215382,0,1,0,Radix-2
1723,0.888889,325,0,0,Radix-2
1639,0.111111,409,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
1468,0.555556,580,0,0,Radix-2
3936,0.444444,160,0,0,Radix-2
13,0.888889,3,0,0,Radix-2
1522,0.333333,526,0,0,Radix-2
99,1.0,29,0,0,Radix-2
1199,0.634122031227649,849,0,0,Radix-2
417,0.888889,95,0,0,Radix-2
870,0.888889,154,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
3661,0.222222,435,0,0,Radix-2
114,0.0,14,0,0,Radix-2
1468,0.694851580398227,580,0,0,Radix-2
792,0.28657241036704045,232,0,0,Radix-2
3663,0.222222,433,0,0,Radix-2
1658,0.7121078745336666,390,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.555556,0,1,0,Radix-2
218,1.0,38,0,0,Radix-2
3663,0.888889,433,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
417,0.222222,95,0,0,Radix-2
3661,0.0,435,0,0,Radix-2
1097,0.222222,951,0,0,Radix-2
1459,0.0,589,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
131,0.8433611448740554,125,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
3663,0.222222,433,0,0,Radix-2
1870,0.111111,178,0,0,Radix-2
2,0.8552819872691028,0,1,0,Radix-2
1779,0.7211160226034223,269,0,0,Radix-2
441,0.555556,71,0,0,Radix-2
1336,0.666667,712,0,0,Radix-2
171,1.0,85,0,0,Radix-2
2,0.9368661370724511,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
781,0.3765381321554377,243,0,0,Radix-2
2,0.0,0,1,0,Radix-2
3653,0.444444,443,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
1468,0.222222,580,0,0,Radix-2
3443,0.0,653,0,0,Radix-2
2,1.0,0,1,0,Radix-2
131,0.0,125,0,0,Radix-2
1998,0.111111,50,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
1521,0.5479796533723942,527,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
470,0.777778,42,0,0,Radix-2
1522,0.111111,526,0,0,Radix-2
93,0.11607243377403191,35,0,0,Radix-2
3663,0.21488211267059637,433,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.9563703982237565,0,1,0,Radix-2
792,0.6399165035578451,232,0,0,Radix-2
3661,0.222222,435,0,0,Radix-2
2,0.7925004208289872,0,1,0,Radix-2
4102,0.0,4090,0,0,Radix-2
799,0.13419833624527652,225,0,0,Radix-2
792,0.222222,232,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
131,0.0,125,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
1175,0.45725614013290705,873,0,0,Radix-2
2,0.6597533885504188,0,1,0,Radix-2
2009,0.7909947695520776,39,0,0,Radix-2
4260,0.222222,3932,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
3768,0.777778,328,0,0,Radix-2
3936,0.37264925482788674,160,0,0,Radix-2
253,0.777778,3,0,0,Radix-2
1522,1.0,526,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
126,0.444444,2,0,0,Radix-2
771,0.666667,253,0,0,Radix-2
2,0.0,0,1,0,Radix-2
3663,0.222222,433,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
3689,0.666667,407,0,0,Radix-2
2,0.9378207494955779,0,1,0,Radix-2
2,0.23920523586202863,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
3592,0.666667,504,0,0,Radix-2
3663,0.111111,433,0,0,Radix-2
396,0.3446637305806548,116,0,0,Radix-2
490,0.111111,22,0,0,Radix-2
2,0.675214726339434,0,1,0,Radix-2
2,0.6766784313994104,0,1,0,Radix-2
3424,0.111111,672,0,0,Radix-2
163,0.30098892381046194,93,0,0,Radix-2
3663,0.333333,433,0,0,Radix-2
3936,0.5039242226004447,160,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
1459,0.111111,589,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
3768,0.13387286859973968,328,0,0,Radix-2
787,0.888889,237,0,0,Radix-2
260,0.777778,252,0,0,Radix-2
186,0.555556,70,0,0,Radix-2
417,0.222222,95,0,0,Radix-2
3412,0.333333,684,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
787,0.888889,237,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.9205610019551763,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.7904026594329537,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
443,0.444444,69,0,0,Radix-2
492,0.7083798004067781,20,0,0,Radix-2
4199,0.666667,3993,0,0,Radix-2
781,0.666667,243,0,0,Radix-2
2,0.8267183968203545,0,1,0,Radix-2
13,1.0,3,0,0,Radix-2
3514,0.111111,582,0,0,Radix-2
172,0.0,84,0,0,Radix-2
168,0.5337401837603291,88,0,0,Radix-2
332,0.444444,180,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.7719257666869597,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.7169022874737199,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
787,0.888889,237,0,0,Radix-2
323,0.0,189,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
600,0.0,424,0,0,Radix-2
131,0.333333,125,0,0,Radix-2
284,0.666667,228,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
374,0.444444,138,0,0,Radix-2
2,0.0,0,1,0,Radix-2
1522,0.555556,526,0,0,Radix-2
2,0.6269937440172496,0,1,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
1115,0.333333,933,0,0,Radix-2
3,0.0,1,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
290,0.888889,222,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
1417,0.888889,631,0,0,Radix-2
417,0.555556,95,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
211,0.9234301258111726,45,0,0,Radix-2
2,1.0,0,1,0,Radix-2
792,0.111111,232,0,0,Radix-2
13,0.777778,3,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
131,0.555556,125,0,0,Radix-2
2,0.0,0,1,0,Radix-2
4173,0.888889,4019,0,0,Radix-2
171,0.111111,85,0,0,Radix-2
171,0.111111,85,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
3661,0.08315099580391365,435,0,0,Radix-2
1521,0.222222,527,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
174,0.444444,82,0,0,Radix-2
2,0.9668044717300958,0,1,0,Radix-2
459,0.777778,53,0,0,Radix-2
1098,0.111111,950,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
3661,0.06505118303582333,435,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
119,0.5097553354857647,9,0,0,Radix-2
174,0.666667,82,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
771,0.888889,253,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
3936,0.333333,160,0,0,Radix-2
1521,0.5802631967783014,527,0,0,Radix-2
3936,0.666667,160,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
787,0.8168043215174782,237,0,0,Radix-2
463,0.0,49,0,0,Radix-2
1459,0.666667,589,0,0,Radix-2
2,0.7165929510519422,0,1,0,Radix-2
870,0.3052028691758468,154,0,0,Radix-2
3335,0.333333,761,0,0,Radix-2
171,0.111111,85,0,0,Radix-2
2,0.06624299014925006,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
270,0.8525472025542492,242,0,0,Radix-2
2,0.0,0,1,0,Radix-2
28,0.0,4,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
792,0.111111,232,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
2490,0.5034593892598307,1606,0,0,Radix-2
1522,0.04425468498382032,526,0,0,Radix-2
417,0.17963645436460707,95,0,0,Radix-2
787,0.111111,237,0,0,Radix-2
1459,0.111111,589,0,0,Radix-2
171,0.111111,85,0,0,Radix-2
2,0.04556869729320019,0,1,0,Radix-2
1306,0.7545475720451855,742,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
3936,1.0,160,0,0,Radix-2
787,0.08755150571897649,237,0,0,Radix-2
870,0.777778,154,0,0,Radix-2
787,0.9309517234542879,237,0,0,Radix-2
3946,0.111111,150,0,0,Radix-2
2,0.29763927484802793,0,1,0,Radix-2
3495,0.222222,601,0,0,Radix-2
3936,0.444444,160,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
1459,0.333333,589,0,0,Radix-2
2,1.0,0,1,0,Radix-2
787,0.888889,237,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
3936,0.555556,160,0,0,Radix-2
2,0.8281022058868861,0,1,0,Radix-2
328,0.111111,184,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
1231,0.555556,817,0,0,Radix-2
176,0.666667,80,0,0,Radix-2
1017,0.7920470830024771,7,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
3172,0.888889,924,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2009,0.555556,39,0,0,Radix-2
918,0.222222,106,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
276,0.9134958864036214,236,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
3768,0.222222,328,0,0,Radix-2
59,0.111111,5,0,0,Radix-2
1070,0.5344876210763586,978,0,0,Radix-2
2,0.5894974291484627,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
174,0.12713683403673587,82,0,0,Radix-2
2,0.40740679915368816,0,1,0,Radix-2
288,0.222222,224,0,0,Radix-2
3663,0.5703701235527219,433,0,0,Radix-2
86,0.666667,42,0,0,Radix-2
3663,0.666667,433,0,0,Radix-2
1242,0.111111,806,0,0,Radix-2
3,0.0,1,0,0,Radix-2
870,0.2052130253669091,154,0,0,Radix-2
2,0.5761352336703852,0,1,0,Radix-2
2009,0.555556,39,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
183,0.444444,73,0,0,Radix-2
28,0.0,4,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
771,0.666667,253,0,0,Radix-2
3,0.222222,1,0,0,Radix-2
2,0.4217525766965734,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
445,0.111111,67,0,0,Radix-2
2009,0.777778,39,0,0,Radix-2
2,0.17990338960496038,0,1,0,Radix-2
1074,0.666667,974,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
174,0.666667,82,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
870,1.0,154,0,0,Radix-2
1459,0.666667,589,0,0,Radix-2
2,0.8967130345376949,0,1,0,Radix-2
196,0.777778,60,0,0,Radix-2
792,0.555556,232,0,0,Radix-2
983,0.5135478629406788,41,0,0,Radix-2
771,0.666667,253,0,0,Radix-2
392,0.555556,120,0,0,Radix-2
588,0.444444,436,0,0,Radix-2
781,0.4982323051036567,243,0,0,Radix-2
13,0.555556,3,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
112,0.333333,16,0,0,Radix-2
2,1.0,0,1,0,Radix-2
174,0.666667,82,0,0,Radix-2
870,1.0,154,0,0,Radix-2
333,0.333333,179,0,0,Radix-2
603,0.555556,421,0,0,Radix-2
799,0.24174535814250425,225,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.555556,0,1,0,Radix-2
1468,0.6590679748527988,580,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
456,0.111111,56,0,0,Radix-2
3,0.4228249413674049,1,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
3946,0.666667,150,0,0,Radix-2
3261,0.943346652054823,835,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.011732722662018052,0,1,0,Radix-2
171,0.111111,85,0,0,Radix-2
2,0.8013412289843702,0,1,0,Radix-2
1400,0.888889,648,0,0,Radix-2
3261,0.444444,835,0,0,Radix-2
24,0.777778,8,0,0,Radix-2
570,0.777778,454,0,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.3004472549649097,0,1,0,Radix-2
483,0.05188541386209558,29,0,0,Radix-2
895,0.555556,129,0,0,Radix-2
417,0.666667,95,0,0,Radix-2
131,0.0,125,0,0,Radix-2
787,0.888889,237,0,0,Radix-2
2,1.0,0,1,0,Radix-2
661,0.777778,363,0,0,Radix-2
174,0.444444,82,0,0,Radix-2
297,0.325747431373262,215,0,0,Radix-2
870,0.777778,154,0,0,Radix-2
1459,0.222222,589,0,0,Radix-2
84,0.9600444095189506,44,0,0,Radix-2
3856,1.0,240,0,0,Radix-2
1468,0.777778,580,0,0,Radix-2
1083,0.555556,965,0,0,Radix-2
131,0.222222,125,0,0,Radix-2
3898,0.5919973066092254,198,0,0,Radix-2
3661,0.888889,435,0,0,Radix-2
2,0.5840220947423365,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
3936,0.444444,160,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
286,0.7470357562743737,226,0,0,Radix-2
1459,0.666667,589,0,0,Radix-2
1694,0.111111,354,0,0,Radix-2
3768,0.555556,328,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.02033940347199714,0,1,0,Radix-2
2,0.8881266179995081,0,1,0,Radix-2
1459,1.0,589,0,0,Radix-2
2,0.7473152638643681,0,1,0,Radix-2
188,0.222222,68,0,0,Radix-2
1522,0.555556,526,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.019591898726820364,0,1,0,Radix-2
1135,0.6844814877288811,913,0,0,Radix-2
3496,0.684988746259126,600,0,0,Radix-2
1522,0.17219060281263954,526,0,0,Radix-2
811,0.555556,213,0,0,Radix-2
1522,0.111111,526,0,0,Radix-2
3663,0.222222,433,0,0,Radix-2
417,0.222222,95,0,0,Radix-2
792,0.888889,232,0,0,Radix-2
1522,0.111111,526,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
3805,0.222222,291,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
2,0.9153539322497573,0,1,0,Radix-2
2,0.6252107434324803,0,1,0,Radix-2
1058,0.777778,990,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
318,0.6402340477158062,194,0,0,Radix-2
86,0.555556,42,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
3649,0.111111,447,0,0,Radix-2
3661,0.888889,435,0,0,Radix-2
417,0.555556,95,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.1625365481615071,0,1,0,Radix-2
13,0.9778909821234875,3,0,0,Radix-2
792,0.777778,232,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
3760,0.888889,336,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
3261,0.222222,835,0,0,Radix-2
870,0.222222,154,0,0,Radix-2
683,0.444444,341,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.555556,0,1,0,Radix-2
1870,0.555556,178,0,0,Radix-2
123,0.0,5,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
792,0.555556,232,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
1522,0.111111,526,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
781,1.0,243,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
13,0.888889,3,0,0,Radix-2
2,0.0,0,1,0,Radix-2
131,0.0,125,0,0,Radix-2
13,0.0452207840300663,3,0,0,Radix-2
1459,0.111111,589,0,0,Radix-2
205,0.222222,51,0,0,Radix-2
13,1.0,3,0,0,Radix-2
3216,0.888889,880,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
3,0.0,1,0,0,Radix-2
3936,0.555556,160,0,0,Radix-2
870,0.8117919089021473,154,0,0,Radix-2
146,0.222222,110,0,0,Radix-2
787,0.888889,237,0,0,Radix-2
1468,0.7357454803076282,580,0,0,Radix-2
3661,0.444444,435,0,0,Radix-2
405,0.16536533435676845,107,0,0,Radix-2
1468,0.222222,580,0,0,Radix-2
174,0.7399952453642921,82,0,0,Radix-2
1280,0.5743306267784295,768,0,0,Radix-2
184,0.666667,72,0,0,Radix-2
2,1.0,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
787,0.111111,237,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.444444,0,1,0,Radix-2
787,0.903430782486259,237,0,0,Radix-2
2,0.05507261116330356,0,1,0,Radix-2
3017,0.0,1079,0,0,Radix-2
3936,0.666667,160,0,0,Radix-2
13,0.333333,3,0,0,Radix-2
3768,0.222222,328,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
174,0.688063809785057,82,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
771,0.666667,253,0,0,Radix-2
